Sample,File,FileSeries
GSM2349511,GSM2349511_9376537090_R06C01,GSE88824
GSM4316182,GSM4316182_100973330037_R04C01,GSE145361
GSM4316053,GSM4316053_100973270083_R02C01,GSE145361
GSM4315970,GSM4315970_101070190049_R05C02,GSE145361
GSM4315555,GSM4315555_3998888042_R06C02,GSE145361
GSM2127906,GSM2127906_9969489068_R04C01,GSE80468
GSM2127926,GSM2127926_9969489088_R06C02,GSE80468
GSM2127929,GSM2127929_9980092021_R03C01,GSE80468
GSM2127923,GSM2127923_9969489088_R03C02,GSE80468
GSM2127932,GSM2127932_9980092021_R06C01,GSE80468
GSM2127909,GSM2127909_9969489068_R01C02,GSE80468
GSM2127912,GSM2127912_9969489068_R04C02,GSE80468
GSM2127907,GSM2127907_9969489068_R05C01,GSE80468
GSM2127920,GSM2127920_9969489088_R06C01,GSE80468
GSM2127903,GSM2127903_9969489068_R01C01,GSE80468
GSM2127924,GSM2127924_9969489088_R04C02,GSE80468
GSM2127927,GSM2127927_9980092021_R01C01,GSE80468
GSM2127916,GSM2127916_9969489088_R02C01,GSE80468
GSM2127904,GSM2127904_9969489068_R02C01,GSE80468
GSM2127921,GSM2127921_9969489088_R01C02,GSE80468
GSM2127915,GSM2127915_9969489088_R01C01,GSE80468
GSM2127918,GSM2127918_9969489088_R04C01,GSE80468
GSM2127919,GSM2127919_9969489088_R05C01,GSE80468
GSM2127910,GSM2127910_9969489068_R02C02,GSE80468
GSM2127913,GSM2127913_9969489068_R05C02,GSE80468
GSM2127933,GSM2127933_9980092021_R01C02,GSE80468
GSM2127930,GSM2127930_9980092021_R04C01,GSE80468
GSM2127914,GSM2127914_9969489068_R06C02,GSE80468
GSM2127917,GSM2127917_9969489088_R03C01,GSE80468
GSM2127911,GSM2127911_9969489068_R03C02,GSE80468
GSM2127931,GSM2127931_9980092021_R05C01,GSE80468
GSM2127925,GSM2127925_9969489088_R05C02,GSE80468
GSM2127905,GSM2127905_9969489068_R03C01,GSE80468
GSM2127908,GSM2127908_9969489068_R06C01,GSE80468
GSM2127928,GSM2127928_9980092021_R02C01,GSE80468
GSM1832671,GSM1832671_3999979078_R02C02,GSE71328
GSM1832673,GSM1832673_3999979078_R02C01,GSE71328
GSM4316657,GSM4316657_200078650136_R05C01,GSE145361
GSM4316574,GSM4316574_200078650234_R02C01,GSE145361
GSM4316159,GSM4316159_100973270167_R04C01,GSE145361
GSM4317167,GSM4317167_200078650089_R04C02,GSE145361
GSM4316910,GSM4316910_200078650173_R05C01,GSE145361
GSM4316752,GSM4316752_200078650110_R04C01,GSE145361
GSM4316669,GSM4316669_200078650192_R01C02,GSE145361
GSM4316852,GSM4316852_200090280019_R04C01,GSE145361
GSM4316935,GSM4316935_200078650193_R04C02,GSE145361
GSM4316354,GSM4316354_101070190033_R04C01,GSE145361
GSM7676992,GSM7676992_200107460069_R02C02,GSE239901
GSM7676929,GSM7676929_3999078015_R02C01,GSE239901
GSM7676932,GSM7676932_3999078015_R05C01,GSE239901
GSM7677012,GSM7677012_5775278035_R03C01,GSE239901
GSM7677035,GSM7677035_5930514054_R05C01,GSE239901
GSM7677015,GSM7677015_5775278035_R06C02,GSE239901
GSM7677032,GSM7677032_5930514035_R02C02,GSE239901
GSM7677018,GSM7677018_5775278051_R02C02,GSE239901
GSM7677009,GSM7677009_5775278008_R03C01,GSE239901
GSM7677029,GSM7677029_5930514034_R06C02,GSE239901
GSM7676972,GSM7676972_200490750031_R06C02,GSE239901
GSM7676949,GSM7676949_3999095017_R04C02,GSE239901
GSM7677026,GSM7677026_5930514029_R02C02,GSE239901
GSM7676964,GSM7676964_200490750031_R04C01,GSE239901
GSM7677010,GSM7677010_5775278008_R06C01,GSE239901
GSM7676961,GSM7676961_9995287020_R06C02,GSE239901
GSM7676919,GSM7676919_3999078014_R04C01,GSE239901
GSM7677013,GSM7677013_5775278035_R06C01,GSE239901
GSM7676927,GSM7676927_3999078014_R06C02,GSE239901
GSM7676947,GSM7676947_3999095017_R02C02,GSE239901
GSM7677030,GSM7677030_5930514035_R02C01,GSE239901
GSM7677025,GSM7677025_5930514029_R05C01,GSE239901
GSM7676942,GSM7676942_3999095017_R03C01,GSE239901
GSM7676984,GSM7676984_200490750033_R06C02,GSE239901
GSM7677004,GSM7677004_200107460077_R02C02,GSE239901
GSM7677021,GSM7677021_5775278078_R05C01,GSE239901
GSM7677033,GSM7677033_5930514035_R06C02,GSE239901
GSM7676924,GSM7676924_3999078014_R03C02,GSE239901
GSM7677019,GSM7677019_5775278051_R06C02,GSE239901
GSM7677022,GSM7677022_5775278078_R02C02,GSE239901
GSM7677024,GSM7677024_5930514029_R02C01,GSE239901
GSM7677016,GSM7677016_5775278051_R03C01,GSE239901
GSM7677027,GSM7677027_5930514034_R05C01,GSE239901
GSM7676944,GSM7676944_3999095017_R05C01,GSE239901
GSM7677028,GSM7677028_5930514034_R03C02,GSE239901
GSM7676939,GSM7676939_3999078015_R06C02,GSE239901
GSM7676959,GSM7676959_9995287020_R02C02,GSE239901
GSM7676988,GSM7676988_200107460069_R04C01,GSE239901
GSM7677036,GSM7677036_5930514054_R02C02,GSE239901
GSM7676922,GSM7676922_3999078014_R01C02,GSE239901
GSM7677008,GSM7677008_200107460077_R06C02,GSE239901
GSM7676980,GSM7676980_200490750033_R02C02,GSE239901
GSM7677000,GSM7677000_200107460077_R04C01,GSE239901
GSM7676976,GSM7676976_200490750033_R04C01,GSE239901
GSM7676956,GSM7676956_9995287020_R05C01,GSE239901
GSM7676996,GSM7676996_200107460069_R06C02,GSE239901
GSM7677020,GSM7677020_5775278078_R02C01,GSE239901
GSM7677023,GSM7677023_5775278078_R05C02,GSE239901
GSM7676960,GSM7676960_9995287020_R04C02,GSE239901
GSM7676917,GSM7676917_3999078014_R02C01,GSE239901
GSM7676937,GSM7676937_3999078015_R04C02,GSE239901
GSM7676934,GSM7676934_3999078015_R01C02,GSE239901
GSM7676968,GSM7676968_200490750031_R02C02,GSE239901
GSM7677031,GSM7677031_5930514035_R05C01,GSE239901
GSM7677011,GSM7677011_5775278008_R06C02,GSE239901
GSM7677014,GSM7677014_5775278035_R03C02,GSE239901
GSM7676951,GSM7676951_3999095017_R06C02,GSE239901
GSM7677034,GSM7677034_5930514054_R03C01,GSE239901
GSM7676954,GSM7676954_9995287020_R03C01,GSE239901
GSM7677037,GSM7677037_5930514054_R05C02,GSE239901
GSM7677017,GSM7677017_5775278051_R06C01,GSE239901
GSM4316664,GSM4316664_200078650192_R01C01,GSE145361
GSM4315879,GSM4315879_100973270154_R05C02,GSE145361
GSM4316747,GSM4316747_200078650090_R05C02,GSE145361
GSM4316950,GSM4316950_200078650206_R03C01,GSE145361
GSM4315406,GSM4315406_3998888019_R02C01,GSE145361
GSM4316883,GSM4316883_200078650152_R02C01,GSE145361
GSM4316274,GSM4316274_101070190099_R05C01,GSE145361
GSM4315776,GSM4315776_3998888017_R02C01,GSE145361
GSM4316385,GSM4316385_101070190111_R02C01,GSE145361
GSM4315539,GSM4315539_3998888041_R01C02,GSE145361
GSM4315456,GSM4315456_3998888170_R06C01,GSE145361
GSM4315490,GSM4315490_3998888180_R05C01,GSE145361
GSM7033453,GSM7033453_9996247053_R05C01,GSE224807
GSM7033158,GSM7033158_3999119051_R04C01,GSE224807
GSM4315784,GSM4315784_3998888017_R04C02,GSE145361
GSM4315701,GSM4315701_101070190016_R01C02,GSE145361
GSM4315572,GSM4315572_3998888059_R01C02,GSE145361
GSM4316220,GSM4316220_100973330048_R03C02,GSE145361
GSM7033327,GSM7033327_9994014062_R01C01,GSE224807
GSM4316137,GSM4316137_100973270135_R06C01,GSE145361
GSM4315851,GSM4315851_3998919138_R01C02,GSE145361
GSM4316826,GSM4316826_200090280005_R03C02,GSE145361
GSM7033330,GSM7033330_9994014062_R03C01,GSE224807
GSM4317245,GSM4317245_200078650224_R04C02,GSE145361
GSM4315748,GSM4315748_101103430092_R01C02,GSE145361
GSM4315536,GSM4315536_3998888041_R04C01,GSE145361
GSM7033333,GSM7033333_9994014062_R04C02,GSE224807
GSM4317221,GSM4317221_200078650159_R03C02,GSE145361
GSM4317216,GSM4317216_200078650159_R03C01,GSE145361
GSM4317059,GSM4317059_200078650189_R06C01,GSE145361
GSM4317278,GSM4317278_200078650240_R02C02,GSE145361
GSM7033450,GSM7033450_9996247053_R03C02,GSE224807
GSM4316801,GSM4316801_200090270152_R02C02,GSE145361
GSM4317195,GSM4317195_200078650123_R05C01,GSE145361
GSM7032849,GSM7032849_3998888049_R04C02,GSE224807
GSM7033416,GSM7033416_9996247027_R03C02,GSE224807
GSM7033161,GSM7033161_3999119074_R03C02,GSE224807
GSM7033447,GSM7033447_9996247053_R02C01,GSE224807
GSM4316013,GSM4316013_101070190070_R03C02,GSE145361
GSM4317159,GSM4317159_200078650064_R06C02,GSE145361
GSM4316594,GSM4316594_200078650257_R04C02,GSE145361
GSM4315801,GSM4315801_3998888065_R04C01,GSE145361
GSM4317113,GSM4317113_200090280042_R05C01,GSE145361
GSM4316984,GSM4316984_200078650226_R05C01,GSE145361
GSM4316901,GSM4316901_200078650170_R02C02,GSE145361
GSM4316486,GSM4316486_101070190161_R06C01,GSE145361
GSM7033336,GSM7033336_9994014062_R06C01,GSE224807
GSM4316325,GSM4316325_101070190148_R04C02,GSE145361
GSM4316113,GSM4316113_100973270128_R05C01,GSE145361
GSM4315910,GSM4315910_100973330047_R02C02,GSE145361
GSM4316196,GSM4316196_100973330043_R01C02,GSE145361
GSM4315827,GSM4315827_3998919043_R06C01,GSE145361
GSM4315993,GSM4315993_101070190062_R05C02,GSE145361
GSM4315615,GSM4315615_3998888080_R04C01,GSE145361
GSM4315781,GSM4315781_3998888017_R01C02,GSE145361
GSM7033415,GSM7033415_9996247027_R02C02,GSE224807
GSM4317099,GSM4317099_200090280040_R03C01,GSE145361
GSM4317016,GSM4317016_200078650255_R04C01,GSE145361
GSM4316784,GSM4316784_200090270100_R06C02,GSE145361
GSM7033419,GSM7033419_9996247027_R06C01,GSE224807
GSM7033417,GSM7033417_9996247027_R04C02,GSE224807
GSM1886497,GSM1886497_9370847102_R03C02,GSE73103
GSM1886580,GSM1886580_9379082003_R01C01,GSE73103
GSM1886792,GSM1886792_9370847132_R03C02,GSE73103
GSM1886643,GSM1886643_9370847006_R02C02,GSE73103
GSM1886669,GSM1886669_9370847100_R03C01,GSE73103
GSM1886394,GSM1886394_9370847103_R01C01,GSE73103
GSM1886606,GSM1886606_9370847005_R06C01,GSE73103
GSM1886540,GSM1886540_9370847039_R02C01,GSE73103
GSM1886789,GSM1886789_9370847114_R06C02,GSE73103
GSM4315888,GSM4315888_100973270155_R04C02,GSE145361
GSM4315602,GSM4315602_3998888071_R02C01,GSE145361
GSM7033420,GSM7033420_9996247027_R06C02,GSE224807
GSM7033337,GSM7033337_9994014062_R06C02,GSE224807
GSM4316996,GSM4316996_200078650231_R06C01,GSE145361
GSM4317096,GSM4317096_200090280029_R06C02,GSE145361
GSM4316300,GSM4316300_101070190122_R02C02,GSE145361
GSM4317182,GSM4317182_200078650112_R03C01,GSE145361
GSM7033455,GSM7033455_9996247053_R06C01,GSE224807
GSM4316429,GSM4316429_101070190038_R03C01,GSE145361
GSM4316326,GSM4316326_101070190148_R05C02,GSE145361
GSM4316392,GSM4316392_101070190111_R05C02,GSE145361
GSM4316595,GSM4316595_200078650257_R05C02,GSE145361
GSM4316678,GSM4316678_200078650250_R04C01,GSE145361
GSM4315745,GSM4315745_101103430092_R04C01,GSE145361
GSM4315616,GSM4315616_3998888080_R05C01,GSE145361
GSM7033329,GSM7033329_9994014062_R02C02,GSE224807
GSM7033334,GSM7033334_9994014062_R05C01,GSE224807
GSM7033335,GSM7033335_9994014062_R05C02,GSE224807
GSM4315928,GSM4315928_100973330065_R03C01,GSE145361
GSM7033157,GSM7033157_3999119051_R03C01,GSE224807
GSM4316695,GSM4316695_200078650021_R06C02,GSE145361
GSM4315994,GSM4315994_101070190062_R06C02,GSE145361
GSM4316197,GSM4316197_100973330043_R02C02,GSE145361
GSM4316077,GSM4316077_100973270089_R03C01,GSE145361
GSM7033449,GSM7033449_9996247053_R03C01,GSE224807
GSM4315496,GSM4315496_3998888180_R05C02,GSE145361
GSM7032848,GSM7032848_3998888049_R03C02,GSE224807
GSM4316057,GSM4316057_100973270083_R06C01,GSE145361
GSM4316867,GSM4316867_200078650045_R01C02,GSE145361
GSM7033160,GSM7033160_3999119074_R01C02,GSE224807
GSM7033446,GSM7033446_9996247053_R01C02,GSE224807
GSM4315659,GSM4315659_3998888087_R01C01,GSE145361
GSM4315768,GSM4315768_101103430129_R05C01,GSE145361
GSM4315891,GSM4315891_100973270162_R01C01,GSE145361
GSM4317239,GSM4317239_200078650224_R04C01,GSE145361
GSM4316953,GSM4316953_200078650206_R06C01,GSE145361
GSM4315882,GSM4315882_100973270155_R03C01,GSE145361
GSM4317202,GSM4317202_200078650123_R06C02,GSE145361
GSM4316455,GSM4316455_101070190088_R02C02,GSE145361
GSM4316741,GSM4316741_200078650090_R03C01,GSE145361
GSM4315951,GSM4315951_100973330088_R04C01,GSE145361
GSM4315665,GSM4315665_3998888087_R01C02,GSE145361
GSM4315868,GSM4315868_3998920007_R06C02,GSE145361
GSM4317179,GSM4317179_200078650109_R05C02,GSE145361
GSM4317262,GSM4317262_200078650237_R03C01,GSE145361
GSM4316681,GSM4316681_200078650250_R01C02,GSE145361
GSM7033452,GSM7033452_9996247053_R04C02,GSE224807
GSM4316163,GSM4316163_100973270167_R03C02,GSE145361
GSM4316449,GSM4316449_101070190088_R01C01,GSE145361
GSM4316475,GSM4316475_101070190137_R04C01,GSE145361
GSM4316761,GSM4316761_200078650111_R01C01,GSE145361
GSM4316263,GSM4316263_101070190098_R06C01,GSE145361
GSM4317193,GSM4317193_200078650123_R03C01,GSE145361
GSM4317110,GSM4317110_200090280042_R02C01,GSE145361
GSM4316924,GSM4316924_200078650188_R03C02,GSE145361
GSM4316372,GSM4316372_101070190051_R05C02,GSE145361
GSM4316289,GSM4316289_101070190110_R03C02,GSE145361
GSM4316160,GSM4316160_100973270167_R05C01,GSE145361
GSM4316712,GSM4316712_200078650055_R02C02,GSE145361
GSM4317107,GSM4317107_200090280040_R05C02,GSE145361
GSM4317236,GSM4317236_200078650224_R01C01,GSE145361
GSM4316738,GSM4316738_200078650088_R06C02,GSE145361
GSM4317173,GSM4317173_200078650109_R04C01,GSE145361
GSM4315662,GSM4315662_3998888087_R04C01,GSE145361
GSM4316323,GSM4316323_101070190148_R02C02,GSE145361
GSM4316111,GSM4316111_100973270128_R03C01,GSE145361
GSM4315613,GSM4315613_3998888080_R02C01,GSE145361
GSM4316423,GSM4316423_100994770033_R02C02,GSE145361
GSM7033448,GSM7033448_9996247053_R02C02,GSE224807
GSM4315762,GSM4315762_101103430120_R05C02,GSE145361
GSM7033445,GSM7033445_9996247053_R01C01,GSE224807
GSM4315925,GSM4315925_100973330054_R06C02,GSE145361
GSM4316008,GSM4316008_101070190070_R04C01,GSE145361
GSM4316463,GSM4316463_101070190121_R04C01,GSE145361
GSM4316987,GSM4316987_200078650226_R02C02,GSE145361
GSM4315713,GSM4315713_101070190031_R02C02,GSE145361
GSM7033331,GSM7033331_9994014062_R03C02,GSE224807
GSM4316108,GSM4316108_100973270100_R06C02,GSE145361
GSM4315822,GSM4315822_3998919043_R01C01,GSE145361
GSM7033454,GSM7033454_9996247053_R05C02,GSE224807
GSM4315610,GSM4315610_3998888071_R05C02,GSE145361
GSM7033328,GSM7033328_9994014062_R02C01,GSE224807
GSM4315530,GSM4315530_3998888024_R04C02,GSE145361
GSM4316572,GSM4316572_200078650218_R06C02,GSE145361
GSM4316858,GSM4316858_200090280019_R04C02,GSE145361
GSM7033451,GSM7033451_9996247053_R04C01,GSE224807
GSM4316841,GSM4316841_200090280009_R05C01,GSE145361
GSM4316343,GSM4316343_101070190018_R04C01,GSE145361
GSM4316629,GSM4316629_200078650097_R05C02,GSE145361
GSM4316755,GSM4316755_200078650110_R01C02,GSE145361
GSM4316257,GSM4316257_101070190097_R06C02,GSE145361
GSM7033159,GSM7033159_3999119051_R05C01,GSE224807
GSM4316655,GSM4316655_200078650136_R03C01,GSE145361
GSM7033162,GSM7033162_3999119074_R04C01,GSE224807
GSM4315547,GSM4315547_3998888042_R04C01,GSE145361
GSM4888827,GSM4888827_10005839148_R06C02,GSE161041
GSM4888821,GSM4888821_10005839148_R06C01,GSE161041
GSM4888847,GSM4888847_9968646125_R04C01,GSE161041
GSM4888853,GSM4888853_9968646125_R03C02,GSE161041
GSM4888833,GSM4888833_10003886149_R04C02,GSE161041
GSM4888849,GSM4888849_9968646125_R06C01,GSE161041
GSM4317213,GSM4317213_200078650129_R06C02,GSE145361
GSM4888831,GSM4888831_10003886149_R02C02,GSE161041
GSM4888829,GSM4888829_10003886149_R06C01,GSE161041
GSM4888861,GSM4888861_10003886149_R02C01,GSE161041
GSM4888855,GSM4888855_9968646125_R06C02,GSE161041
GSM4888857,GSM4888857_10005839148_R02C01,GSE161041
GSM4888843,GSM4888843_10003886119_R06C02,GSE161041
GSM4888823,GSM4888823_10005839148_R02C02,GSE161041
GSM4888859,GSM4888859_10005839148_R04C01,GSE161041
GSM4888825,GSM4888825_10005839148_R04C02,GSE161041
GSM4888851,GSM4888851_9968646125_R02C02,GSE161041
GSM4888845,GSM4888845_9968646125_R02C01,GSE161041
GSM6057873,GSM6057873_8963266069_R04C01,GSE201287
GSM6057853,GSM6057853_8769527096_R05C02,GSE201287
GSM6057856,GSM6057856_8942342061_R01C02,GSE201287
GSM6057882,GSM6057882_8963266153_R02C02,GSE201287
GSM6057876,GSM6057876_8963266069_R05C02,GSE201287
GSM6057885,GSM6057885_8963266153_R04C01,GSE201287
GSM6057870,GSM6057870_8963266069_R02C02,GSE201287
GSM6057879,GSM6057879_8963266153_R01C01,GSE201287
GSM6057862,GSM6057862_8942342061_R04C02,GSE201287
GSM6057859,GSM6057859_8942342061_R03C01,GSE201287
GSM6057863,GSM6057863_8942342061_R05C01,GSE201287
GSM6057865,GSM6057865_8942342061_R06C01,GSE201287
GSM6057871,GSM6057871_8963266069_R03C01,GSE201287
GSM6057868,GSM6057868_8963266069_R01C02,GSE201287
GSM6057888,GSM6057888_8963266153_R05C02,GSE201287
GSM6057866,GSM6057866_8942342061_R06C02,GSE201287
GSM6057851,GSM6057851_8769527096_R03C02,GSE201287
GSM6057880,GSM6057880_8963266153_R01C02,GSE201287
GSM6057872,GSM6057872_8963266069_R03C02,GSE201287
GSM6057854,GSM6057854_8769527096_R06C02,GSE201287
GSM6057874,GSM6057874_8963266069_R04C02,GSE201287
GSM6057877,GSM6057877_8963266069_R06C01,GSE201287
GSM6057857,GSM6057857_8942342061_R02C01,GSE201287
GSM6057869,GSM6057869_8963266069_R02C01,GSE201287
GSM6057852,GSM6057852_8769527096_R04C02,GSE201287
GSM6057883,GSM6057883_8963266153_R03C01,GSE201287
GSM6057886,GSM6057886_8963266153_R04C02,GSE201287
GSM6057860,GSM6057860_8942342061_R03C02,GSE201287
GSM6057889,GSM6057889_8963266153_R06C01,GSE201287
GSM6057881,GSM6057881_8963266153_R02C01,GSE201287
GSM6057875,GSM6057875_8963266069_R05C01,GSE201287
GSM6057878,GSM6057878_8963266069_R06C02,GSE201287
GSM6057861,GSM6057861_8942342061_R04C01,GSE201287
GSM6057855,GSM6057855_8942342061_R01C01,GSE201287
GSM6057858,GSM6057858_8942342061_R02C02,GSE201287
GSM6057890,GSM6057890_8963266153_R06C02,GSE201287
GSM6057864,GSM6057864_8942342061_R05C02,GSE201287
GSM6057867,GSM6057867_8963266069_R01C01,GSE201287
GSM6057884,GSM6057884_8963266153_R03C02,GSE201287
GSM6057887,GSM6057887_8963266153_R05C01,GSE201287
GSM2808282,GSM2808282_sample44,GSE104812
GSM2808283,GSM2808283_sample45,GSE104812
GSM2808284,GSM2808284_sample46,GSE104812
GSM2808285,GSM2808285_sample47,GSE104812
GSM2808286,GSM2808286_sample48,GSE104812
GSM5310370,GSM5310370_9994014097_R01C02,GSE174422
GSM5310371,GSM5310371_9994014099_R03C02,GSE174422
GSM5310372,GSM5310372_9994014102_R02C01,GSE174422
GSM5310373,GSM5310373_9994014111_R05C02,GSE174422
GSM5310374,GSM5310374_9994014112_R02C01,GSE174422
GSM5310375,GSM5310375_9994014114_R02C01,GSE174422
GSM5310376,GSM5310376_9994014115_R03C01,GSE174422
GSM5310377,GSM5310377_9994014116_R06C01,GSE174422
GSM5310378,GSM5310378_9994014117_R06C01,GSE174422
GSM5310379,GSM5310379_9994014118_R06C01,GSE174422
GSM5310380,GSM5310380_9994014120_R05C01,GSE174422
GSM5310381,GSM5310381_9994014124_R05C02,GSE174422
GSM5310382,GSM5310382_9994014125_R06C01,GSE174422
GSM5310383,GSM5310383_9994014132_R03C02,GSE174422
GSM5310384,GSM5310384_9994014133_R02C02,GSE174422
GSM5310385,GSM5310385_9994014134_R06C01,GSE174422
GSM5310386,GSM5310386_9994014136_R04C02,GSE174422
GSM2865083,GSM2865083_101032610056_R02C01,GSE107351
GSM2865084,GSM2865084_101279510006_R06C02,GSE107351
GSM2865085,GSM2865085_101032610111_R03C01,GSE107351
GSM5319593,GSM5319593_200121140049_R02C01,GSE174555
GSM5319601,GSM5319601_3999356110_R04C01,GSE174555
GSM5319590,GSM5319590_200121140033_R04C01,GSE174555
GSM5319587,GSM5319587_200121140006_R04C01,GSE174555
GSM5319608,GSM5319608_3999547012_R06C02,GSE174555
GSM5319597,GSM5319597_200121140109_R05C02,GSE174555
GSM5319611,GSM5319611_3999547016_R03C01,GSE174555
GSM5319615,GSM5319615_3999547017_R04C01,GSE174555
GSM5319612,GSM5319612_3999547016_R05C02,GSE174555
GSM5319589,GSM5319589_200121140021_R04C01,GSE174555
GSM2865096,GSM2865096_101032610072_R06C01,GSE107351
GSM2865097,GSM2865097_101032610071_R02C01,GSE107351
GSM2865098,GSM2865098_101130760138_R06C01,GSE107351
GSM2865099,GSM2865099_101032560061_R01C02,GSE107351
GSM2865100,GSM2865100_101032610110_R01C02,GSE107351
GSM2865101,GSM2865101_101032560061_R05C02,GSE107351
GSM2865102,GSM2865102_101032610098_R03C01,GSE107351
GSM2865103,GSM2865103_101032610110_R02C01,GSE107351
GSM2865104,GSM2865104_101130760053_R04C01,GSE107351
GSM2865105,GSM2865105_101279510044_R05C02,GSE107351
GSM2865106,GSM2865106_101032560061_R02C01,GSE107351
GSM2865107,GSM2865107_101032610058_R05C01,GSE107351
GSM2865108,GSM2865108_101032610073_R01C02,GSE107351
GSM2865109,GSM2865109_101032610110_R04C02,GSE107351
GSM2865110,GSM2865110_101032610092_R06C02,GSE107351
GSM2865111,GSM2865111_101032610111_R02C02,GSE107351
GSM2865112,GSM2865112_101032560061_R06C01,GSE107351
GSM2865113,GSM2865113_101279510044_R01C01,GSE107351
GSM2865114,GSM2865114_101032610057_R01C02,GSE107351
GSM2865115,GSM2865115_101032610092_R03C01,GSE107351
GSM2865116,GSM2865116_101032610058_R03C01,GSE107351
GSM2865117,GSM2865117_101130760159_R06C01,GSE107351
GSM2865118,GSM2865118_101032610070_R03C02,GSE107351
GSM2865119,GSM2865119_101032610057_R02C01,GSE107351
GSM2865120,GSM2865120_101279510011_R03C02,GSE107351
GSM2865121,GSM2865121_101279510006_R03C01,GSE107351
GSM2865122,GSM2865122_101130760138_R05C02,GSE107351
GSM2865123,GSM2865123_101032610071_R03C02,GSE107351
GSM2877334,GSM2877334_200511460011_R01C01,GSE107737
GSM2877335,GSM2877335_200511460011_R01C02,GSE107737
GSM2877336,GSM2877336_200511460011_R02C01,GSE107737
GSM2877337,GSM2877337_200511460011_R02C02,GSE107737
GSM2877338,GSM2877338_200511460011_R03C01,GSE107737
GSM2877339,GSM2877339_200511460011_R03C02,GSE107737
GSM2877340,GSM2877340_200511460011_R04C01,GSE107737
GSM2877341,GSM2877341_200511460011_R04C02,GSE107737
GSM2877342,GSM2877342_200511460011_R05C01,GSE107737
GSM2877343,GSM2877343_200511460011_R05C02,GSE107737
GSM2877344,GSM2877344_200511460011_R06C01,GSE107737
GSM2877345,GSM2877345_200511460011_R06C02,GSE107737
GSM4230837,GSM4230837_3998909156_R05C02,GSE142512
GSM4230728,GSM4230728_3998909017_R05C02,GSE142512
GSM4230854,GSM4230854_200123470067_R01C02,GSE142512
GSM4230731,GSM4230731_3998909018_R02C01,GSE142512
GSM4230808,GSM4230808_3998909085_R04C01,GSE142512
GSM4230774,GSM4230774_3999120164_R03C02,GSE142512
GSM4230771,GSM4230771_3999120164_R06C01,GSE142512
GSM4230748,GSM4230748_3999002104_R01C02,GSE142512
GSM4230851,GSM4230851_200123470041_R04C02,GSE142512
GSM4230805,GSM4230805_3998909085_R01C01,GSE142512
GSM4230894,GSM4230894_3999078162_R05C02,GSE142512
GSM4230789,GSM4230789_3998909068_R05C01,GSE142512
GSM4230825,GSM4230825_3998909132_R02C01,GSE142512
GSM4230742,GSM4230742_3999002104_R01C01,GSE142512
GSM4230828,GSM4230828_3998909132_R01C02,GSE142512
GSM4230877,GSM4230877_200123460108_R02C01,GSE142512
GSM4230794,GSM4230794_3998909068_R05C02,GSE142512
GSM4230763,GSM4230763_3999120156_R03C02,GSE142512
GSM4230788,GSM4230788_3998909068_R04C01,GSE142512
GSM4230768,GSM4230768_3999120164_R02C01,GSE142512
GSM4230891,GSM4230891_200123460117_R05C02,GSE142512
GSM4230719,GSM4230719_3998909017_R01C01,GSE142512
GSM4230885,GSM4230885_200123460117_R01C01,GSE142512
GSM4230762,GSM4230762_3999120156_R02C02,GSE142512
GSM4230869,GSM4230869_200123460097_R04C01,GSE142512
GSM4230786,GSM4230786_3998909068_R02C01,GSE142512
GSM4230806,GSM4230806_3998909085_R02C01,GSE142512
GSM4230743,GSM4230743_3999002104_R02C01,GSE142512
GSM4230860,GSM4230860_200123460093_R03C01,GSE142512
GSM4230868,GSM4230868_200123460097_R03C01,GSE142512
GSM4230846,GSM4230846_200090280086_R01C01,GSE142512
GSM4230744,GSM4230744_3999002104_R03C01,GSE142512
GSM4230723,GSM4230723_3998909017_R05C01,GSE142512
GSM4230826,GSM4230826_3998909132_R03C01,GSE142512
GSM4230847,GSM4230847_200090280086_R03C01,GSE142512
GSM4230738,GSM4230738_3998909018_R03C02,GSE142512
GSM4230821,GSM4230821_3998909086_R03C02,GSE142512
GSM4230843,GSM4230843_200123470040_R04C02,GSE142512
GSM4230714,GSM4230714_3998909016_R02C01,GSE142512
GSM4230820,GSM4230820_3998909086_R02C02,GSE142512
GSM4230737,GSM4230737_3998909018_R02C02,GSE142512
GSM4230880,GSM4230880_200123460108_R05C01,GSE142512
GSM4230840,GSM4230840_3998909102_R02C02,GSE142512
GSM4230829,GSM4230829_3998909132_R02C02,GSE142512
GSM4230815,GSM4230815_3998909086_R02C01,GSE142512
GSM4230749,GSM4230749_3999002104_R02C02,GSE142512
GSM4230797,GSM4230797_3998909079_R04C01,GSE142512
GSM4230715,GSM4230715_3998909016_R03C01,GSE142512
GSM4230780,GSM4230780_3998909038_R04C01,GSE142512
GSM4230800,GSM4230800_3998909079_R01C02,GSE142512
GSM4230720,GSM4230720_3998909017_R02C01,GSE142512
GSM4230712,GSM4230712_3998909009_R02C02,GSE142512
GSM4230761,GSM4230761_3999120156_R01C02,GSE142512
GSM4230798,GSM4230798_3998909079_R05C01,GSE142512
GSM4230781,GSM4230781_3998909038_R05C01,GSE142512
GSM4230779,GSM4230779_3998909038_R03C01,GSE142512
GSM4230799,GSM4230799_3998909079_R06C01,GSE142512
GSM4230875,GSM4230875_200123460097_R05C02,GSE142512
GSM4230775,GSM4230775_3999120164_R04C02,GSE142512
GSM4230867,GSM4230867_200123460097_R02C01,GSE142512
